time_ms,funding_rate
1740106800085,1.25e-05
1740110400025,1.25e-05
1740114000031,1.25e-05
1740117600000,1.25e-05
1740121200091,1.25e-05
1740124800085,-1.6283e-05
1740128400036,3.9051e-06
1740132000029,1.25e-05
1740135600119,1.25e-05
1740139200082,-2.02116e-05
1740142800025,-3.64348e-05
1740146400023,2.4228e-06
1740150000029,4.1462e-06
1740153600016,7.5422e-06
1740157200025,1.25e-05
1740160800043,-3.32e-06
1740164400059,1.25e-05
1740168000059,1.25e-05
1740171600000,1.25e-05
1740175200028,8.81249e-05
1740178800096,8.58737e-05
1740182400015,8.24019e-05
1740186000018,8.38611e-05
1740189600086,8.27898e-05
1740193200084,3.62969e-05
1740196800048,3.73013e-05
1740200400000,4.12567e-05
1740204000091,1.25e-05
1740207600123,1.25e-05
1740211200020,1.25e-05
1740214800014,1.25e-05
1740218400206,1.25e-05
1740222000022,1.25e-05
1740225600115,1.25e-05
1740229200015,1.25e-05
1740232800051,1.25e-05
1740236400004,1.25e-05
1740240000035,1.25e-05
1740243600066,1.25e-05
1740247200039,1.25e-05
1740250800094,1.25e-05
1740254400010,1.25e-05
1740258000034,1.25e-05
1740261600068,-3.047e-07
1740265200031,1.25e-05
1740268800060,1.25e-05
1740272400041,1.25e-05
1740276000045,-6.9535e-06
1740279600011,-3.7156e-06
1740283200048,7.747e-06
1740286800034,9.9982e-06
1740290400064,-1.71839e-05
1740294000010,-2.9966e-06
1740297600152,1.25e-05
1740301200027,-1.08995e-05
1740304800011,-1.09497e-05
1740308400166,-2.53608e-05
1740312000052,-1.34125e-05
1740315600098,-1.59735e-05
1740319200050,5.816e-07
1740322800066,-1.14399e-05
1740326400079,-2.8675e-06
1740330000024,1.15098e-05
1740333600068,1.25e-05
1740337200008,1.25e-05
1740340800030,1.25e-05
1740344400023,1.25e-05
1740348000118,1.25e-05
1740351600017,1.25e-05
1740355200123,1.25e-05
1740358800041,1.25e-05
1740362400008,1.25e-05
1740366000005,1.25e-05
1740369600039,1.25e-05
1740373200085,4.7302e-06
1740376800199,1.3725e-06
1740380400017,1.02202e-05
1740384000014,1.25e-05
1740387600101,1.25e-05
1740391200039,1.25e-05
1740394800065,1.25e-05
1740398400048,1.25e-05
1740402000028,1.25e-05
1740405600098,1.25e-05
1740409200019,8.09e-08
1740412800053,3.0328e-06
1740416400162,1.25e-05
1740420000103,1.25e-05
1740423600018,1.25e-05
1740427200109,1.25e-05
1740430800000,1.25e-05
1740434400047,1.25e-05
1740438000197,1.25e-05
1740441600011,1.25e-05
1740445200007,1.25e-05
1740448800064,1.25e-05
1740452400015,1.25e-05
1740456000008,1.25e-05
1740459600131,1.25e-05
1740463200030,1.25e-05
1740466800045,1.25e-05
1740470400042,1.25e-05
1740474000016,1.25e-05
1740477600003,1.25e-05
1740481200135,1.25e-05
1740484800041,1.25e-05
1740488400053,1.25e-05
1740492000000,1.25e-05
1740495600006,1.25e-05
1740499200007,1.25e-05
1740502800035,1.25e-05
1740506400013,3.7608e-05
1740510000031,1.25e-05
1740513600027,1.25e-05
1740517200054,1.25e-05
1740520800040,1.25e-05
1740524400000,1.25e-05
1740528000018,1.25e-05
1740531600028,1.25e-05
1740535200045,1.25e-05
1740538800034,1.25e-05
1740542400031,1.25e-05
1740546000005,1.25e-05
1740549600045,1.25e-05
1740553200033,1.25e-05
1740556800090,1.25e-05
1740560400042,1.25e-05
1740564000041,1.25e-05
1740567600020,1.25e-05
1740571200020,1.25e-05
1740574800024,1.25e-05
1740578400043,1.25e-05
1740582000035,1.25e-05
1740585600086,1.25e-05
1740589200048,1.25e-05
1740592800041,1.25e-05
1740596400182,1.25e-05
1740600000197,1.25e-05
1740603600028,1.25e-05
1740607200064,1.25e-05
1740610800135,1.25e-05
1740614400080,1.25e-05
1740618000065,1.25e-05
1740621600026,1.25e-05
1740625200077,1.25e-05
1740628800028,1.25e-05
1740632400007,1.25e-05
1740636000026,1.25e-05
1740639600052,1.25e-05
1740643200140,1.25e-05
1740646800030,1.25e-05
1740650400090,1.25e-05
1740654000060,1.25e-05
1740657600031,1.25e-05
1740661200037,1.25e-05
1740664800039,1.11926e-05
1740668400051,8.7839e-06
1740672000009,1.25e-05
1740675600060,1.25e-05
1740679200027,9.7515e-06
1740682800036,7.4287e-06
1740686400058,9.2806e-06
1740690000047,1.25e-05
1740693600082,1.25e-05
1740697200080,1.25e-05
1740700800071,1.25e-05
1740704400016,1.25e-05
1740708000023,1.25e-05
1740711600052,1.25e-05
1740715200021,1.25e-05
1740718800040,1.25e-05
1740722400041,1.25e-05
1740726000183,1.25e-05
1740729600099,1.25e-05
1740733200062,1.25e-05
1740736800118,1.25e-05
1740740400032,1.25e-05
1740744000119,1.25e-05
1740747600132,1.25e-05
1740751200024,1.25e-05
1740754800119,1.25e-05
1740758400001,1.25e-05
1740762000029,1.25e-05
1740765600031,6.5803e-06
1740769200008,-1.54769e-05
1740772800006,-1.15492e-05
1740776400042,-1.13187e-05
1740780000048,-1.0807e-05
1740783600132,-9.8058e-06
1740787200033,-1.26746e-05
1740790800110,-1.22834e-05
1740794400017,-2.5338e-06
1740798000076,1.25e-05
1740801600052,1.25e-05
1740805200012,1.0243e-06
1740808800066,5.9597e-06
1740812400024,-1.239e-07
1740816000095,-2.14076e-05
1740819600045,-1.47067e-05
1740823200068,-1.7581e-05
1740826800017,-4.41958e-05
1740830400049,-4.3231e-05
1740834000041,-2.05661e-05
1740837600009,-3.84707e-05
1740841200038,-2.52872e-05
1740844800027,-1.064e-07
1740848400003,-1.3713e-06
1740852000047,1.0514e-06
1740855600093,-8.6788e-06
1740859200035,-5.815e-06
1740862800032,-2.5076e-06
1740866400007,-6.0371e-06
1740870000025,1.25e-05
1740873600094,1.25e-05
1740877200036,1.25e-05
1740880800076,1.25e-05
1740884400016,1.25e-05
1740888000012,1.25e-05
1740891600085,6.2004e-06
1740895200004,-5.787e-07
1740898800083,1.16268e-05
1740902400006,1.25e-05
1740906000055,6.6046e-06
1740909600057,1.25e-05
1740913200110,1.25e-05
1740916800051,1.25e-05
1740920400031,1.25e-05
1740924000018,1.3884e-06
1740927600010,1.14099e-05
1740931200006,1.25e-05
1740934800036,1.25e-05
1740938400042,1.25e-05
1740942000007,1.25e-05
1740945600088,7.7988e-06
1740949200026,1.14304e-05
1740952800027,2.7677e-06
1740956400136,1.9958e-06
1740960000048,1.8745e-06
1740963600018,-3.6122e-06
1740967200076,-1.24113e-05
1740970800003,-7.8886e-06
1740974400243,2.5639e-06
1740978000037,1.25e-05
1740981600048,1.25e-05
1740985200007,1.25e-05
1740988800047,1.25e-05
1740992400041,1.25e-05
1740996000025,1.25e-05
1740999600021,1.25e-05
1741003200007,1.25e-05
1741006800078,1.25e-05
1741010400092,1.25e-05
1741014000031,1.25e-05
1741017600013,1.25e-05
1741021200125,1.25e-05
1741024800013,1.25e-05
1741028400042,1.25e-05
1741032000055,1.25e-05
1741035600008,1.25e-05
1741039200195,1.25e-05
1741042800052,1.07291e-05
1741046400060,1.25e-05
1741050000040,1.25e-05
1741053600091,-1.499e-07
1741057200031,-8.7683e-06
1741060800008,-7.8052e-06
1741064400003,5.4121e-06
1741068000136,1.4218e-06
1741071600015,-8.6703e-06
1741075200045,-5.6639e-06
1741078800049,-9.6731e-06
1741082400050,-1.04155e-05
1741086000048,-1.24657e-05
1741089600008,-1.58831e-05
1741093200030,-2.71606e-05
1741096800038,-1.51457e-05
1741100400014,-2.15757e-05
1741104000078,-2.73437e-05
1741107600027,-2.22147e-05
1741111200006,-2.0445e-06
1741114800111,3.5165e-06
1741118400062,-3.4651e-06
1741122000029,-2.39821e-05
1741125600126,6.1891e-06
1741129200006,1.14338e-05
1741132800036,7.9717e-06
1741136400064,1.25e-05
1741140000053,1.25e-05
1741143600009,1.25e-05
1741147200045,1.04209e-05
1741150800040,1.25e-05
1741154400098,7.839e-06
1741158000153,1.25e-05
1741161600056,1.25e-05
1741165200036,1.14967e-05
1741168800066,1.25e-05
1741172400035,1.25e-05
1741176000044,1.25e-05
1741179600020,1.25e-05
1741183200084,6.2718e-06
1741186800025,9.3039e-06
1741190400043,1.25e-05
1741194000040,5.9486e-06
1741197600020,1.25e-05
1741201200028,1.25e-05
1741204800097,1.25e-05
1741208400112,1.25e-05
1741212000030,1.25e-05
1741215600105,9.7869e-06
1741219200014,1.25e-05
1741222800079,6.0467e-06
1741226400147,2.5414e-06
1741230000072,1.22789e-05
1741233600033,1.25e-05
1741237200043,1.25e-05
1741240800041,1.25e-05
1741244400085,1.25e-05
1741248000022,1.25e-05
1741251600027,1.25e-05
1741255200037,1.05921e-05
1741258800128,1.25e-05
1741262400025,1.25e-05
1741266000132,3.5767e-06
1741269600004,1.9207e-06
1741273200016,8.045e-07
1741276800026,7.4725e-06
1741280400008,2.721e-07
1741284000109,3.8589e-06
1741287600005,1.25e-05
1741291200031,9.4365e-06
1741294800034,1.25e-05
1741298400012,6.4943e-06
1741302000018,1.25e-05
1741305600126,1.25e-05
1741309200001,-1.45629e-05
1741312800013,8.4599e-06
1741316400032,7.5804e-06
1741320000061,6.0645e-06
1741323600050,5.7721e-06
1741327200031,1.04869e-05
1741330800030,1.25e-05
1741334400033,1.25e-05
1741338000011,1.25e-05
1741341600029,1.25e-05
1741345200015,1.25e-05
1741348800014,1.25e-05
1741352400209,1.25e-05
1741356000047,1.25e-05
1741359600037,1.25e-05
1741363200060,1.25e-05
1741366800119,1.25e-05
1741370400136,1.25e-05
1741374000024,1.25e-05
1741377600030,1.25e-05
1741381200112,1.25e-05
1741384800109,1.25e-05
1741388400043,1.25e-05
1741392000069,1.25e-05
1741395600015,1.25e-05
1741399200090,1.25e-05
1741402800072,1.25e-05
1741406400120,1.25e-05
1741410000017,1.25e-05
1741413600027,1.25e-05
1741417200163,1.25e-05
1741420800115,1.25e-05
1741424400028,1.25e-05
1741428000095,1.25e-05
1741431600204,1.25e-05
1741435200039,1.25e-05
1741438800056,1.25e-05
1741442400029,1.25e-05
1741446000027,1.25e-05
1741449600062,1.25e-05
1741453200012,1.25e-05
1741456800081,1.25e-05
1741460400051,1.25e-05
1741464000004,1.25e-05
1741467600032,1.25e-05
1741471200066,1.25e-05
1741474800046,1.25e-05
1741478400011,1.25e-05
1741482000102,1.25e-05
1741485600136,1.25e-05
1741489200034,1.25e-05
1741492800028,1.25e-05
1741496400046,1.25e-05
1741500000063,1.25e-05
1741503600092,1.25e-05
1741507200012,1.25e-05
1741510800030,1.25e-05
1741514400069,1.25e-05
1741518000053,1.25e-05
1741521600119,1.25e-05
1741525200060,1.25e-05
1741528800060,1.25e-05
1741532400014,1.25e-05
1741536000003,1.25e-05
1741539600099,1.25e-05
1741543200029,1.25e-05
1741546800021,1.25e-05
1741550400082,1.25e-05
1741554000052,1.25e-05
1741557600039,1.25e-05
1741561200026,1.25e-05
1741564800002,1.25e-05
1741568400113,1.25e-05
1741572000092,1.25e-05
1741575600091,1.25e-05
1741579200071,1.25e-05
1741582800073,1.25e-05
1741586400050,1.25e-05
1741590000004,1.25e-05
1741593600009,1.25e-05
1741597200107,1.25e-05
1741600800006,1.25e-05
1741604400001,1.25e-05
1741608000027,1.25e-05
1741611600084,1.25e-05
1741615200028,1.25e-05
1741618800027,1.25e-05
1741622400008,1.25e-05
1741626000026,1.25e-05
1741629600015,1.24153e-05
1741633200046,1.25e-05
1741636800020,1.25e-05
1741640400045,1.25e-05
1741644000028,1.25e-05
1741647600061,1.25e-05
1741651200077,1.25e-05
1741654800027,1.25e-05
1741658400066,3.4266e-06
1741662000054,6.2807e-06
1741665600023,7.359e-06
1741669200054,1.25e-05
1741672800068,1.25e-05
1741676400184,1.25e-05
1741680000011,1.25e-05
1741683600057,1.25e-05
1741687200039,1.25e-05
1741690800089,1.25e-05
1741694400067,1.25e-05
1741698000040,1.25e-05
1741701600099,1.25e-05
1741705200013,4.631e-06
1741708800069,-2.5044e-06
1741712400006,-8.53e-07
1741716000016,5.53e-07
1741719600051,1.25e-05
1741723200037,1.25e-05
1741726800002,7.1147e-06
1741730400078,5.7457e-06
1741734000033,2.791e-06
1741737600020,1.9609e-06
1741741200065,-4.497e-07
1741744800179,1.6087e-06
1741748400036,2.4166e-06
1741752000055,3.8402e-06
1741755600079,4.612e-07
1741759200068,4.7983e-06
1741762800010,-3.7488e-06
1741766400024,2.1851e-06
1741770000015,1.21083e-05
1741773600084,1.04053e-05
1741777200015,5.5821e-06
1741780800005,1.18574e-05
1741784400015,1.25e-05
1741788000004,1.25e-05
1741791600059,1.18267e-05
1741795200030,3.0437e-06
1741798800053,6.4345e-06
1741802400072,1.24347e-05
1741806000036,1.25e-05
1741809600036,9.5438e-06
1741813200048,1.24867e-05
1741816800016,6.9636e-06
1741820400075,6.6659e-06
1741824000013,4.676e-06
1741827600039,8.3176e-06
1741831200048,6.3316e-06
1741834800035,1.25e-05
1741838400066,1.25e-05
1741842000085,3.2276e-06
1741845600030,7.067e-07
1741849200042,9.9507e-06
1741852800115,1.06441e-05
1741856400044,7.9622e-06
1741860000009,1.25e-05
1741863600118,4.025e-06
1741867200071,9.755e-07
1741870800051,4.5358e-06
1741874400116,9.7202e-06
1741878000109,1.25e-05
1741881600086,1.25e-05
1741885200026,1.25e-05
1741888800028,4.8603e-06
1741892400005,8.6157e-06
1741896000082,1.1528e-05
1741899600004,1.25e-05
1741903200060,8.6518e-06
1741906800025,1.25e-05
1741910400047,1.25e-05
1741914000000,1.25e-05
1741917600083,1.25e-05
1741921200044,1.25e-05
1741924800062,1.25e-05
1741928400065,1.25e-05
1741932000044,1.25e-05
1741935600003,1.25e-05
1741939200059,1.25e-05
1741942800006,1.25e-05
1741946400088,1.25e-05
1741950000010,1.25e-05
1741953600027,1.25e-05
1741957200043,1.25e-05
1741960800131,1.25e-05
1741964400031,1.25e-05
1741968000062,1.25e-05
1741971600062,1.25e-05
1741975200178,1.25e-05
1741978800049,1.25e-05
1741982400078,-3.2421e-06
1741986000053,-4.50082e-05
1741989600049,-3.66297e-05
1741993200000,-1.50521e-05
1741996800046,-2.2525e-05
1742000400029,-1.58291e-05
1742004000017,-9.3793e-06
1742007600076,-6.4721e-06
1742011200036,-1.33086e-05
1742014800042,-2.70603e-05
1742018400010,-3.6298e-05
1742022000127,-4.31795e-05
1742025600029,-1.67607e-05
1742029200028,-2.12838e-05
1742032800031,-5.0499e-06
1742036400090,-8.00143e-05
1742040000138,-5.88574e-05
1742043600009,-3.40992e-05
1742047200066,-2.94097e-05
1742050800066,-1.68831e-05
1742054400010,-1.51312e-05
1742058000056,-9.3242e-06
1742061600061,-1.41123e-05
1742065200203,-1.3853e-05
1742068800008,-2.13161e-05
1742072400010,-8.1081e-06
1742076000089,-2.01066e-05
1742079600065,-3.4478e-06
1742083200031,-2.215e-06
1742086800043,-3.1576e-06
1742090400131,-6.5804e-06
1742094000062,4.237e-07
1742097600114,-6.931e-06
1742101200047,-1.0011e-05
1742104800014,-1.26911e-05
1742108400071,-4.4257e-06
1742112000023,-4.5854e-06
1742115600041,-8.7034e-06
1742119200112,-2.55129e-05
1742122800052,-1.9825e-05
1742126400081,-2.58344e-05
1742130000044,-2.75325e-05
1742133600021,-2.14026e-05
1742137200033,-3.08543e-05
1742140800082,-8.4273e-06
1742144400075,-5.6762e-06
1742148000090,-2.1062e-05
1742151600063,-2.81965e-05
1742155200067,-5.04451e-05
1742158800048,-5.51675e-05
1742162400043,-9.0995e-05
1742166000049,-6.56972e-05
1742169600141,-1.36612e-05
1742173200107,1.3637e-06
1742176800079,-2.9163e-06
1742180400067,1.7947e-06
1742184000019,6.306e-06
1742187600046,7.0642e-06
1742191200049,3.4563e-06
1742194800088,4.5305e-06
1742198400003,6.3182e-06
1742202000061,5.8785e-06
1742205600016,-1.6463e-06
1742209200050,-7.2641e-06
1742212800002,-1.8094e-06
1742216400045,-1.81471e-05
1742220000073,-2.21251e-05
1742223600007,-1.72288e-05
1742227200057,-1.12079e-05
1742230800066,-1.55834e-05
1742234400059,-8.2929e-06
1742238000018,-3.6755e-06
1742241600000,-1.42483e-05
1742245200068,-3.29956e-05
1742248800030,-3.0279e-05
1742252400011,-1.27314e-05
1742256000030,-3.78348e-05
1742259600042,-3.32468e-05
1742263200061,-2.53736e-05
1742266800010,1.8897e-06
1742270400022,4.2068e-06
1742274000014,6.034e-07
1742277600073,8.359e-07
1742281200080,-1.09803e-05
1742284800057,1.25e-05
1742288400002,1.25e-05
1742292000005,1.25e-05
1742295600081,1.25e-05
1742299200006,1.25e-05
1742302800034,1.25e-05
1742306400054,1.25e-05
1742310000076,1.25e-05
1742313600057,1.25e-05
1742317200087,1.25e-05
1742320800027,1.25e-05
1742324400087,1.25e-05
1742328000019,1.25e-05
1742331600052,1.25e-05
1742335200019,1.25e-05
1742338800000,1.25e-05
1742342400023,1.25e-05
1742346000005,1.25e-05
1742349600057,1.25e-05
1742353200061,1.25e-05
1742356800041,1.25e-05
1742360400057,1.25e-05
1742364000026,1.25e-05
1742367600103,1.25e-05
1742371200024,1.25e-05
1742374800074,1.25e-05
1742378400139,1.25e-05
1742382000032,1.25e-05
1742385600037,1.25e-05
1742389200042,1.25e-05
1742392800005,1.25e-05
1742396400035,1.25e-05
1742400000039,1.25e-05
1742403600029,1.25e-05
1742407200160,1.25e-05
1742410800012,1.25e-05
1742414400079,1.25e-05
1742418000126,1.25e-05
1742421600063,1.25e-05
1742425200061,1.25e-05
1742428800049,1.25e-05
1742432400020,1.25e-05
1742436000028,5.8369e-06
1742439600050,7.9514e-06
1742443200085,1.5115e-06
1742446800048,1.647e-06
1742450400021,1.25e-05
1742454000019,1.25e-05
1742457600003,1.25e-05
1742461200000,1.25e-05
1742464800077,1.25e-05
1742468400115,4.556e-06
1742472000025,8.7086e-06
1742475600088,7.57e-08
1742479200025,-7.2525e-06
1742482800088,4.4093e-06
1742486400047,-2.2705e-06
1742490000049,6.2185e-06
1742493600101,1.25e-05
1742497200019,1.25e-05
1742500800042,1.25e-05
1742504400071,1.25e-05
1742508000094,1.25e-05
1742511600046,1.12635e-05
1742515200035,9.1988e-06
1742518800043,8.2478e-06
1742522400002,5.2722e-06
1742526000069,5.9325e-06
1742529600057,4.9897e-06
1742533200018,9.5465e-06
1742536800061,1.25e-05
1742540400064,1.25e-05
1742544000025,7.7011e-06
1742547600042,4.546e-06
1742551200060,1.08251e-05
1742554800041,2.8992e-06
1742558400052,-1.5525e-06
1742562000053,-2.6981e-06
1742565600010,-1.75663e-05
1742569200039,-8.5792e-06
1742572800047,4.91e-08
1742576400044,6.321e-06
1742580000060,1.25e-05
1742583600007,1.25e-05
1742587200057,1.25e-05
1742590800070,1.25e-05
1742594400074,1.22401e-05
1742598000010,1.25e-05
1742601600038,3.3981e-06
1742605200046,1.25e-05
1742608800055,1.25e-05
1742612400032,1.25e-05
1742616000009,1.25e-05
1742619600032,1.25e-05
1742623200102,1.25e-05
1742626800047,1.25e-05
1742630400042,1.25e-05
1742634000106,1.25e-05
1742637600058,1.25e-05
1742641200115,1.25e-05
1742644800035,1.25e-05
1742648400082,1.25e-05
1742652000032,7.6541e-06
1742655600064,7.0039e-06
1742659200036,1.25e-05
1742662800054,1.25e-05
1742666400119,1.25e-05
1742670000063,1.25e-05
1742673600026,1.25e-05
1742677200027,1.25e-05
1742680800028,4.6242e-06
1742684400000,2.7181e-06
1742688000020,3.0885e-06
1742691600050,6.0848e-06
1742695200008,4.7029e-06
1742698800011,7.1265e-06
1742702400029,9.9516e-06
1742706000049,-9.873e-06
1742709600102,-1.3481e-05
1742713200057,-8.8962e-06
1742716800065,-1.36177e-05
1742720400040,-8.83e-08
1742724000077,-2.3211e-06
1742727600033,-8.12e-08
1742731200010,3.5389e-06
1742734800077,1.233e-06
1742738400023,-1.1373e-06
1742742000067,-1.3855e-06
1742745600051,3.8961e-06
1742749200043,1.5696e-06
1742752800031,-1.01414e-05
1742756400027,-1.20833e-05
1742760000112,-1.10784e-05
1742763600029,-1.40032e-05
1742767200028,-1.35251e-05
1742770800053,-9.9227e-06
1742774400090,-5.3933e-06
1742778000018,-1.55863e-05
1742781600009,-1.55617e-05
1742785200043,-1.19483e-05
1742788800138,8.7852e-06
1742792400036,4.9428e-06
1742796000058,4.513e-06
1742799600029,-1.2521e-06
1742803200023,-3.2184e-06
1742806800026,2.7592e-06
1742810400015,1.1297e-05
1742814000166,1.25e-05
1742817600041,1.25e-05
1742821200043,1.25e-05
1742824800065,1.25e-05
1742828400003,1.25e-05
1742832000030,1.25e-05
1742835600029,1.25e-05
1742839200037,1.25e-05
1742842800007,3.1581e-06
1742846400047,2.8263e-06
1742850000085,-9.4791e-06
1742853600030,2.6795e-06
1742857200063,8.5087e-06
1742860800026,5.0673e-06
1742864400028,1.12194e-05
1742868000021,5.3292e-06
1742871600024,-3.6444e-06
1742875200019,-3.9265e-06
1742878800049,8.6381e-06
1742882400070,9.9237e-06
1742886000040,6.8113e-06
1742889600081,8.186e-06
1742893200007,1.09475e-05
1742896800049,8.6753e-06
1742900400008,1.0359e-05
1742904000023,1.25e-05
1742907600065,2.212e-06
1742911200079,9.2904e-06
1742914800007,-4.3136e-06
1742918400047,-1.47744e-05
1742922000015,-2.08937e-05
1742925600047,-2.58128e-05
1742929200045,-3.20698e-05
1742932800009,-3.15549e-05
1742936400043,-2.81621e-05
1742940000045,-4.0529e-05
1742943600208,-3.54416e-05
1742947200001,-1.45392e-05
1742950800003,-8.3285e-06
1742954400077,-9.2851e-06
1742958000008,-6.0946e-06
1742961600064,-1.04688e-05
1742965200014,-2.5041e-06
1742968800065,-3.1765e-06
1742972400003,-1.6384e-06
1742976000022,3.3396e-06
1742979600005,2.056e-07
1742983200058,1.6697e-06
1742986800012,2.7581e-06
1742990400001,-3.4292e-06
1742994000063,-1.136e-06
1742997600069,-3.8651e-06
1743001200047,-4.7309e-06
1743004800008,3.4078e-06
1743008400024,6.3695e-06
1743012000109,7.7747e-06
1743015600004,8.1174e-06
1743019200019,1.20427e-05
1743022800046,1.25e-05
1743026400035,1.25e-05
1743030000035,1.13897e-05
1743033600005,1.12023e-05
1743037200006,1.25e-05
1743040800036,6.0473e-06
1743044400030,8.9542e-06
1743048000011,8.0635e-06
1743051600053,8.9708e-06
1743055200074,7.7831e-06
1743058800007,1.25e-05
1743062400083,5.4841e-06
1743066000057,6.0783e-06
1743069600043,7.0009e-06
1743073200012,5.939e-06
1743076800047,2.5958e-06
1743080400054,1.7981e-06
1743084000010,1.2494e-06
1743087600015,4.575e-07
1743091200049,4.3807e-06
1743094800022,4.4722e-06
1743098400068,-2.8968e-06
1743102000133,-4.5056e-06
1743105600066,-5.6052e-06
1743109200001,-5.5127e-06
1743112800037,-1.03873e-05
1743116400024,-7.6596e-06
1743120000014,-9.4466e-06
1743123600070,-4.1066e-06
1743127200013,-1.2254e-06
1743130800000,4.057e-07
1743134400065,5.499e-07
1743138000056,2.849e-07
1743141600041,5.2264e-06
1743145200054,1.06343e-05
1743148800039,1.06424e-05
1743152400073,1.25e-05
1743156000056,1.19819e-05
1743159600023,1.25e-05
1743163200105,-2.2132e-06
1743166800006,1.0462e-06
1743170400073,-1.5e-08
1743174000063,5.9378e-06
1743177600011,1.25e-05
1743181200012,1.25e-05
1743184800030,1.25e-05
1743188400060,1.25e-05
1743192000021,1.25e-05
1743195600026,1.25e-05
1743199200063,1.25e-05
1743202800049,1.25e-05
1743206400086,1.19945e-05
1743210000069,9.3764e-06
1743213600003,6.8775e-06
1743217200037,4.086e-06
1743220800066,9.6257e-06
1743224400042,4.3432e-06
1743228000061,6.3123e-06
1743231600111,2.9178e-06
1743235200045,1.9414e-06
1743238800062,3.8562e-06
1743242400009,1.9139e-06
1743246000052,-3.2102e-06
1743249600027,-8.3955e-06
1743253200055,-5.1995e-06
1743256800037,-7.259e-07
1743260400120,-2.162e-06
1743264000174,-3.6615e-06
1743267600050,2.5916e-06
1743271200045,5.0771e-06
1743274800093,8.9583e-06
1743278400034,7.9703e-06
1743282000049,8.747e-06
1743285600097,7.4868e-06
1743289200048,3.6194e-06
1743292800022,6.6758e-06
1743296400028,7.891e-06
1743300000030,1.17361e-05
1743303600025,7.5844e-06
1743307200056,4.4572e-06
1743310800085,8.0765e-06
1743314400061,3.653e-06
1743318000061,3.3633e-06
1743321600093,-3.209e-06
1743325200107,-5.329e-07
1743328800004,3.9842e-06
1743332400000,1.25e-05
1743336000029,1.23018e-05
1743339600021,8.7165e-06
1743343200064,8.1469e-06
1743346800027,1.1943e-05
1743350400030,8.3851e-06
1743354000057,3.1982e-06
1743357600045,4.4767e-06
1743361200039,1.25e-05
1743364800006,1.25e-05
1743368400000,1.25e-05
1743372000011,1.25e-05
1743375600098,2.3577e-06
1743379200059,3.0351e-06
1743382800016,-3.8947e-06
1743386400051,5.2865e-06
1743390000041,9.7524e-06
1743393600097,3.3727e-06
1743397200013,4.142e-06
1743400800087,9.3571e-06
1743404400060,1.09781e-05
1743408000041,1.25e-05
1743411600032,1.25e-05
1743415200007,1.23647e-05
1743418800005,8.9501e-06
1743422400189,1.7451e-06
1743426000052,-1.7695e-06
1743429600007,-8.2853e-06
1743433200002,-1.6903e-06
1743436800035,-1.52e-08
1743440400069,7.1568e-06
1743444000044,3.1104e-06
1743447600051,7.7858e-06
1743451200009,1.25e-05
1743454800053,1.23276e-05
1743458400055,1.18193e-05
1743462000005,7.2746e-06
1743465600014,1.25e-05
1743469200112,1.25e-05
1743472800017,1.25e-05
1743476400093,1.25e-05
1743480000077,1.25e-05
1743483600036,1.25e-05
1743487200027,1.25e-05
1743490800078,1.25e-05
1743494400075,1.25e-05
1743498000074,1.25e-05
1743501600002,1.25e-05
1743505200022,8.5133e-06
1743508800006,1.25e-05
1743512400030,1.25e-05
1743516000018,1.25e-05
1743519600000,1.25e-05
1743523200033,3.9157e-06
1743526800035,-3.1258e-06
1743530400050,-1.91261e-05
1743534000020,-2.12615e-05
1743537600049,-2.94876e-05
1743541200021,-2.36804e-05
1743544800020,-1.55354e-05
1743548400024,1.739e-07
1743552000043,-1.8352e-06
1743555600010,-1.456e-06
1743559200060,-5.3244e-06
1743562800015,-3.7643e-06
1743566400092,-8.139e-07
1743570000180,-3.9274e-06
1743573600024,-6.2153e-06
1743577200010,-9.4268e-06
1743580800023,3.1322e-06
1743584400007,1.0407e-06
1743588000019,1.06507e-05
1743591600046,8.7632e-06
1743595200020,1.25e-05
1743598800114,1.25e-05
1743602400059,1.25e-05
1743606000052,1.02441e-05
1743609600075,6.2859e-06
1743613200022,-4.6045e-06
1743616800007,-8.8159e-06
1743620400085,-6.38e-06
1743624000002,-1.38545e-05
1743627600075,4.5513e-06
1743631200051,-1.17816e-05
1743634800039,-1.30704e-05
1743638400071,3.8226e-06
1743642000140,6.9849e-06
1743645600014,5.5599e-06
1743649200096,8.1258e-06
1743652800005,1.25e-05
1743656400001,1.25e-05
1743660000090,5.4346e-06
1743663600032,3.642e-07
1743667200096,7.1465e-06
1743670800141,6.6442e-06
1743674400086,-7.061e-07
1743678000041,-9.5363e-06
1743681600002,-6.2858e-06
1743685200039,-6.3804e-06
1743688800053,-7.2416e-06
1743692400029,-8.6233e-06
1743696000085,7.7222e-06
1743699600033,1.14405e-05
1743703200035,1.25e-05
1743706800038,1.25e-05
1743710400004,1.25e-05
1743714000040,1.09524e-05
1743717600025,1.23437e-05
1743721200014,1.25e-05
1743724800034,1.25e-05
1743728400026,1.25e-05
1743732000012,1.25e-05
1743735600059,1.10627e-05
1743739200057,6.0427e-06
1743742800078,-3.7151e-06
1743746400019,2.1951e-06
1743750000004,6.494e-07
1743753600009,1.25e-05
1743757200023,9.1356e-06
1743760800039,1.25e-05
1743764400041,1.25e-05
1743768000047,1.25e-05
1743771600056,1.25e-05
1743775200029,1.25e-05
1743778800049,1.25e-05
