open_ms,open,high,low,close,volume
1711324800000,67353.0,71229.0,66463.0,69952.0,8266.67138
1711411200000,69946.0,71597.0,69337.0,70045.0,7654.43058
1711497600000,70049.0,71835.0,68475.0,69546.0,5710.52623
1711584000000,69549.0,71633.0,68949.0,70922.0,4146.92157
1711670400000,70894.0,70996.0,69122.0,69996.0,4808.15554
1711756800000,69995.0,70446.0,69628.0,69675.0,2615.78066
1711843200000,69672.0,71501.0,69646.0,71412.0,3528.16314
1711929600000,71403.0,71403.0,68087.0,69776.0,6481.2263
1712016000000,69762.0,69790.0,64595.0,65493.0,9086.10593
1712102400000,65494.0,66952.0,64518.0,65991.0,6540.19091
1712188800000,65992.0,69330.0,65070.0,68529.0,5569.03607
1712275200000,68530.0,68797.0,65979.0,67909.0,5534.36528
1712361600000,67902.0,69739.0,67504.0,68922.0,3979.67813
1712448000000,68924.0,70387.0,68837.0,69435.0,4341.2062
1712534400000,69434.0,72836.0,69081.0,71718.0,9014.56963
1712620800000,71716.0,71826.0,68255.0,69183.0,7865.82401
1712707200000,69183.0,71238.0,67544.0,70625.0,6058.93534
1712793600000,70627.0,71363.0,69638.0,70074.0,5846.73931
1712880000000,70075.0,71302.0,65279.0,67169.0,9309.87819
1712966400000,67170.0,67987.0,60117.0,63988.0,10759.3846
1713052800000,63998.0,65843.0,62178.0,65686.0,8561.25841
1713139200000,65681.0,66921.0,62263.0,63438.0,7211.84008
1713225600000,63439.0,64665.0,61610.0,63862.0,10746.13421
1713312000000,63861.0,64503.0,59761.0,61242.0,10439.84618
1713398400000,61241.0,64092.0,60282.0,63503.0,8400.58654
1713484800000,63501.0,65458.0,59571.0,63781.0,11136.02491
1713571200000,63784.0,65397.0,63066.0,64939.0,4341.65875
1713657600000,64938.0,65721.0,64189.0,64907.0,4474.41357
1713744000000,64908.0,67349.0,64488.0,66865.0,6675.27388
1713830400000,66866.0,67219.0,65822.0,66408.0,5250.41048
1713916800000,66407.0,67091.0,62750.0,64245.0,5728.21531
1714003200000,64245.0,65311.0,62694.0,64475.0,4686.28072
1714089600000,64474.0,64891.0,63325.0,63790.0,4171.35783
1714176000000,63790.0,63933.0,62385.0,63498.0,3707.43788
1714262400000,63497.0,64392.0,62782.0,63126.0,2868.06577
1714348800000,63131.0,64179.0,61751.0,63827.0,4934.30956
1714435200000,63837.0,64765.0,59186.0,60661.0,8624.56534
1714521600000,60664.0,60823.0,56642.0,58336.0,9224.20177
1714608000000,58338.0,59578.0,56988.0,59103.0,4545.41743
1714694400000,59100.0,63333.0,58830.0,62874.0,5526.14819
1714780800000,62877.0,64538.0,62567.0,63856.0,2434.09342
1714867200000,63849.0,64687.0,62863.0,64004.0,2391.1418
1714953600000,64013.0,65484.0,62757.0,63237.0,4729.42136
1715040000000,63236.0,64473.0,62290.0,62335.0,4294.94733
1715126400000,62329.0,63069.0,60793.0,61165.0,4320.04866
1715212800000,61140.0,63452.0,60593.0,63111.0,3818.20571
1715299200000,63110.0,63523.0,60213.0,60847.0,4464.12565
1715385600000,60846.0,61527.0,60504.0,60870.0,1053.42245
1715472000000,60870.0,61881.0,60631.0,61512.0,1256.87001
1715558400000,61514.0,63430.0,60755.0,62939.0,4242.69138
1715644800000,62939.0,63101.0,61146.0,61645.0,3256.1767
1715731200000,61647.0,66462.0,61350.0,66212.0,5368.20984
1715817600000,66211.0,66912.0,64565.0,65296.0,4016.40349
1715904000000,65296.0,67427.0,65137.0,67056.0,2905.91355
1715990400000,67055.0,67348.0,66509.0,66900.0,993.84999
1716076800000,66918.0,67735.0,65849.0,66285.0,2294.06854
1716163200000,66294.0,71619.0,66091.0,71447.0,6596.50728
1716249600000,71466.0,72047.0,69187.0,70182.0,2814.59899
1716336000000,70182.0,70694.0,68764.0,69219.0,3482.90043
1716422400000,69221.0,70101.0,66133.0,68033.0,4265.05388
1716508800000,68005.0,69272.0,66611.0,68544.0,2226.74629
1716595200000,68544.0,69597.0,68510.0,69307.0,1120.3243
1716681600000,69318.0,69570.0,68220.0,68578.0,1456.73862
1716768000000,68574.0,70728.0,68332.0,69493.0,2393.32521
1716854400000,69496.0,69644.0,67316.0,68443.0,3702.74759
1716940800000,68442.0,69071.0,67191.0,67718.0,3278.0552
1717027200000,67711.0,69546.0,67152.0,68405.0,3580.92834
1717113600000,68404.0,69078.0,66717.0,67597.0,4018.4895
1717200000000,67596.0,67928.0,67496.0,67811.0,1032.52456
1717286400000,67810.0,68523.0,67339.0,67800.0,1813.94257
1717372800000,67798.0,70386.0,67650.0,68849.0,5768.87403
1717459200000,68850.0,71134.0,68568.0,70620.0,5506.04365
1717545600000,70620.0,71786.0,70378.0,71113.0,5025.82196
1717632000000,71111.0,71703.0,70111.0,70835.0,3144.5518
1717718400000,70828.0,72000.0,68559.0,69436.0,5414.58244
1717804800000,69435.0,69635.0,69228.0,69347.0,890.62969
1717891200000,69346.0,69899.0,69165.0,69690.0,1229.28157
1717977600000,69689.0,70249.0,69211.0,69577.0,2791.98223
1718064000000,69576.0,69617.0,66104.0,67369.0,5576.00977
1718150400000,67368.0,70034.0,66948.0,68267.0,6914.47283
1718236800000,68262.0,68517.0,66309.0,66838.0,4244.63621
1718323200000,66848.0,67413.0,65044.0,66022.0,4321.12205
1718409600000,66022.0,66473.0,65860.0,66208.0,1453.41154
1718496000000,66207.0,67031.0,66058.0,66729.0,1474.29145
1718582400000,66728.0,67310.0,65119.0,66567.0,8905.89954
1718668800000,66567.0,66633.0,63989.0,65217.0,6496.80087
1718755200000,65218.0,65757.0,64703.0,65018.0,3282.1084
1718841600000,65017.0,66490.0,64564.0,64903.0,3628.16327
1718928000000,64903.0,65125.0,63317.0,64129.0,4598.45365
1719014400000,64142.0,64559.0,63942.0,64291.0,646.84105
1719100800000,64290.0,64562.0,63095.0,63167.0,1784.89654
1719187200000,63167.0,63336.0,58564.0,60345.0,7825.50528
1719273600000,60341.0,62419.0,60271.0,61801.0,3852.43894
1719360000000,61801.0,62539.0,60708.0,60857.0,4280.07824
1719446400000,60861.0,62429.0,60600.0,61756.0,3036.84854
1719532800000,61736.0,62280.0,60078.0,60473.0,4522.99519
1719619200000,60473.0,61291.0,60445.0,60981.0,1354.68438
1719705600000,60983.0,63018.0,60667.0,62741.0,4695.00645
1719792000000,62741.0,63895.0,62507.0,62914.0,4248.20659
1719878400000,62907.0,63288.0,61831.0,62141.0,2730.17607
1719964800000,62153.0,62307.0,59206.0,60169.0,5355.5188
1720051200000,60169.0,60481.0,56732.0,57023.0,9178.48663
1720137600000,57022.0,57507.0,53720.0,56591.0,10414.768
1720224000000,56591.0,58480.0,55976.0,58211.0,3161.21972
1720310400000,58239.0,58430.0,55688.0,55817.0,3321.29963
1720396800000,55819.0,58188.0,54231.0,56725.0,7248.02244
1720483200000,56725.0,58302.0,56284.0,58093.0,6777.90434
1720569600000,58092.0,59422.0,57120.0,57734.0,8399.03233
1720656000000,57726.0,59538.0,57041.0,57303.0,6477.49301
1720742400000,57307.0,58553.0,56500.0,57883.0,6342.5059
1720828800000,57883.0,59888.0,57732.0,59213.0,3634.01771
1720915200000,59224.0,61390.0,59220.0,60812.0,3868.45009
1721001600000,60804.0,64934.0,60666.0,64764.0,6880.98022
1721088000000,64764.0,65440.0,62390.0,65054.0,7234.60895
1721174400000,65045.0,66179.0,63859.0,64061.0,6517.10378
1721260800000,64061.0,65184.0,63219.0,64044.0,4999.21913
1721347200000,64044.0,67406.0,63311.0,66691.0,5497.96202
1721433600000,66691.0,67665.0,66278.0,67219.0,2112.15301
1721520000000,67216.0,68473.0,65840.0,68213.0,4117.58563
1721606400000,68212.0,68547.0,66583.0,67581.0,4441.17065
1721692800000,67580.0,67821.0,65455.0,65991.0,6578.46425
1721779200000,65991.0,67125.0,64974.0,65423.0,4078.86989
1721865600000,65409.0,66212.0,63490.0,65857.0,6010.86298
1721952000000,65858.0,68255.0,65779.0,67960.0,4271.86043
1722038400000,67958.0,69454.0,66661.0,67958.0,7737.36896
1722124800000,67945.0,68411.0,67067.0,68321.0,2714.15686
1722211200000,68322.0,70100.0,66434.0,66807.0,7049.6898
1722297600000,66806.0,67053.0,65375.0,66233.0,5780.0491
1722384000000,66233.0,66892.0,64570.0,64672.0,5569.06394
1722470400000,64668.0,65698.0,62332.0,65391.0,6439.35126
1722556800000,65402.0,65600.0,61235.0,61527.0,9344.57321
1722643200000,61527.0,62229.0,59829.0,60718.0,5408.2483
1722729600000,60725.0,61143.0,57211.0,58181.0,6295.45554
1722816000000,58187.0,58356.0,49020.0,53978.0,25228.78816
1722902400000,53984.0,57055.0,53946.0,55999.0,7981.4947
1722988800000,55991.0,57708.0,54533.0,55104.0,7513.50305
1723075200000,55102.0,62700.0,54715.0,61640.0,8942.62395
1723161600000,61641.0,61692.0,59512.0,60825.0,5963.14025
1723248000000,60826.0,61506.0,60231.0,60930.0,4327.7128
1723334400000,60929.0,61926.0,58316.0,58727.0,4065.0539
1723420800000,58728.0,60750.0,57684.0,59337.0,6873.74908
1723507200000,59337.0,61555.0,58413.0,60560.0,9134.30912
1723593600000,60560.0,61756.0,58445.0,58730.0,7566.79962
1723680000000,58725.0,59874.0,56067.0,57549.0,9331.08281
1723766400000,57540.0,59794.0,57081.0,58870.0,8081.4176
1723852800000,58870.0,59719.0,58803.0,59468.0,2882.23607
1723939200000,59468.0,60300.0,58417.0,58420.0,3717.34739
1724025600000,58421.0,59597.0,57744.0,59430.0,6634.10081
1724112000000,59454.0,61422.0,58539.0,58977.0,6778.03191
1724198400000,58967.0,61830.0,58763.0,61151.0,7863.96366
1724284800000,61151.0,61454.0,59755.0,60390.0,6351.85596
1724371200000,60395.0,65178.0,60368.0,64081.0,9998.09748
1724457600000,64085.0,64563.0,63584.0,64195.0,3945.14469
1724544000000,64195.0,65210.0,63770.0,64303.0,4775.46536
1724630400000,64294.0,64568.0,62789.0,62836.0,8529.66087
1724716800000,62837.0,63230.0,57985.0,59407.0,13723.45613
1724803200000,59412.0,60277.0,57838.0,58995.0,11618.1519
1724889600000,59010.0,61186.0,58636.0,59352.0,7789.67528
1724976000000,59339.0,59900.0,57699.0,59092.0,9113.48517
1725062400000,59094.0,59441.0,58732.0,58971.0,2492.94227
1725148800000,58971.0,59068.0,57183.0,57291.0,6341.79168
1725235200000,57275.0,59359.0,57098.0,59112.0,6754.69181
1725321600000,59112.0,59800.0,57357.0,57435.0,6746.64675
1725408000000,57436.0,58550.0,55633.0,57980.0,9961.09479
1725494400000,57979.0,58354.0,55572.0,56159.0,9127.56308
1725580800000,56153.0,56970.0,52534.0,53952.0,14740.80821
1725667200000,53951.0,54832.0,53750.0,54160.0,3015.91973
1725753600000,54160.0,55258.0,53602.0,54839.0,4023.72152
1725840000000,54840.0,58077.0,54561.0,57016.0,10899.33969
1725926400000,57016.0,58039.0,56387.0,57617.0,7503.66532
1726012800000,57616.0,57973.0,55539.0,57278.0,9941.8535
1726099200000,57287.0,58557.0,57286.0,58131.0,8273.40603
1726185600000,58133.0,60629.0,57612.0,60491.0,8516.52033
1726272000000,60484.0,60592.0,59447.0,59986.0,2362.56946
1726358400000,59987.0,60357.0,58688.0,59128.0,3601.75878
1726444800000,59127.0,59200.0,57473.0,58220.0,8308.96912
1726531200000,58219.0,61319.0,57605.0,60283.0,9396.18537
1726617600000,60284.0,61875.0,59192.0,61839.0,10854.81967
1726704000000,61819.0,63913.0,61614.0,62990.0,9769.23704
1726790400000,62996.0,64199.0,62370.0,63210.0,7669.25542
1726876800000,63200.0,63580.0,62734.0,63347.0,1827.4051
1726963200000,63348.0,64000.0,62367.0,63596.0,5344.54818
1727049600000,63597.0,64820.0,62621.0,63366.0,7472.548
1727136000000,63366.0,64732.0,62729.0,64302.0,7618.05665
1727222400000,64318.0,64866.0,62991.0,63192.0,6701.84417
1727308800000,63192.0,65918.0,62686.0,65221.0,11006.82847
1727395200000,65221.0,66524.0,64869.0,65778.0,6597.77277
1727481600000,65777.0,66278.0,65405.0,65860.0,2166.58656
1727568000000,65860.0,66169.0,65450.0,65660.0,2710.09887
1727654400000,65660.0,65669.0,62893.0,63381.0,9049.7939
1727740800000,63381.0,64188.0,60100.0,60839.0,18901.46763
1727827200000,60830.0,62381.0,59962.0,60652.0,9248.64254
1727913600000,60652.0,61480.0,59837.0,60762.0,7576.34723
1728000000000,60761.0,62480.0,60465.0,62060.0,7548.02353
1728086400000,62060.0,62365.0,61661.0,62071.0,2131.28305
1728172800000,62071.0,62979.0,61826.0,62823.0,3260.73999
1728259200000,62823.0,64505.0,62136.0,62229.0,7979.67501
1728345600000,62228.0,63228.0,61871.0,62181.0,7301.98942
1728432000000,62180.0,62565.0,60282.0,60613.0,5827.79814
1728518400000,60613.0,61309.0,58919.0,60299.0,9901.59516
1728604800000,60300.0,63400.0,60056.0,62504.0,7296.77061
1728691200000,62510.0,63484.0,62460.0,63180.0,2333.85522
1728777600000,63180.0,63270.0,62015.0,62849.0,2810.25792
1728864000000,62848.0,66500.0,62441.0,66078.0,7818.00328
1728950400000,66078.0,67929.0,64785.0,67059.0,11958.15838
1729036800000,67059.0,68432.0,66740.0,67625.0,6820.10911
1729123200000,67625.0,67958.0,66670.0,67416.0,4639.10934
1729209600000,67415.0,69026.0,67200.0,68450.0,6478.3336
1729296000000,68457.0,68728.0,68011.0,68377.0,1592.9612
1729382400000,68386.0,69444.0,68111.0,69083.0,2643.52368
1729468800000,69083.0,69577.0,66868.0,67381.0,8688.14326
1729555200000,67381.0,67835.0,66571.0,67426.0,7901.2186
1729641600000,67427.0,67440.0,65277.0,66731.0,9431.10445
1729728000000,66731.0,68863.0,66563.0,68201.0,6274.13387
1729814400000,68201.0,68776.0,65586.0,66699.0,9845.58989
1729900800000,66699.0,67458.0,66425.0,67073.0,2571.40613
1729987200000,67074.0,68324.0,66914.0,68020.0,2130.69978
1730073600000,68020.0,70343.0,67611.0,69992.0,6370.93096
1730160000000,69992.0,73722.0,69791.0,72813.0,9390.71379
1730246400000,72812.0,72994.0,71472.0,72402.0,5139.37898
1730332800000,72402.0,72720.0,69740.0,70363.0,7024.23017
1730419200000,70364.0,71659.0,68817.0,69530.0,11724.55353
1730505600000,69528.0,69928.0,69031.0,69362.0,2226.1043
1730592000000,69362.0,69380.0,67475.0,68766.0,6296.02311
1730678400000,68769.0,69491.0,66878.0,67889.0,6457.31622
1730764800000,67889.0,70612.0,67523.0,69411.0,7830.90665
1730851200000,69410.0,76484.0,69308.0,75640.0,18746.49742
1730937600000,75640.0,76847.0,74465.0,75925.0,8337.64989
1731024000000,75924.0,77240.0,75632.0,76541.0,5725.86577
1731110400000,76542.0,77007.0,75750.0,76765.0,3524.20428
1731196800000,76766.0,81619.0,76555.0,80458.0,10486.01966
1731283200000,80447.0,89702.0,80284.0,88776.0,15914.58373
1731369600000,88775.0,90050.0,85185.0,88040.0,18090.85599
1731456000000,88040.0,93466.0,86183.0,90440.0,16854.26002
1731542400000,90439.0,91917.0,86635.0,87358.0,14033.61492
1731628800000,87360.0,91922.0,87085.0,91107.0,10240.15014
1731715200000,91098.0,91807.0,90121.0,90616.0,3485.24617
1731801600000,90657.0,91528.0,88800.0,89945.0,5097.40926
1731888000000,89944.0,92678.0,89428.0,90550.0,11274.76869
1731974400000,90549.0,94000.0,90437.0,92366.0,8833.4012
1732060800000,92369.0,94878.0,91569.0,94340.0,11168.22794
1732147200000,94339.0,99142.0,94071.0,98429.0,13321.51193
1732233600000,98419.0,99654.0,97222.0,98982.0,7789.82717
1732320000000,98988.0,98996.0,97211.0,97757.0,4049.30697
1732406400000,97756.0,98656.0,95847.0,98038.0,5652.39753
1732492800000,98043.0,99022.0,92620.0,93100.0,13673.22935
1732579200000,93101.0,95046.0,90878.0,92028.0,10734.74386
1732665600000,92027.0,97290.0,91858.0,95931.0,6877.55411
1732752000000,95921.0,96643.0,94640.0,95722.0,4356.82846
1732838400000,95722.0,98733.0,95436.0,97533.0,6391.75352
1732924800000,97532.0,97533.0,96138.0,96484.0,4820.92924
1733011200000,96484.0,97933.0,95740.0,97274.0,5292.30091
1733097600000,97274.0,98267.0,94408.0,95921.0,12382.54594
1733184000000,95920.0,96385.0,93606.0,95928.0,10718.08663
1733270400000,95929.0,99150.0,94643.0,98683.0,18424.21009
1733356800000,98666.0,104940.0,90900.0,97107.0,45853.34875
1733443200000,97107.0,102010.0,96477.0,99832.0,15599.94124
1733529600000,99832.0,100566.0,98902.0,99922.0,6885.3139
1733616000000,99923.0,101510.0,98710.0,101220.0,7080.18556
1733702400000,101220.0,101350.0,94138.0,97431.0,21067.81297
1733788800000,97430.0,98395.0,94292.0,96671.0,18420.20856
1733875200000,96671.0,101944.0,95701.0,101164.0,12049.61485
1733961600000,101164.0,102603.0,99356.0,100082.0,12153.34806
1734048000000,100082.0,101940.0,99238.0,101486.0,10381.14421
1734134400000,101485.0,102790.0,100621.0,101498.0,8083.79949
1734220800000,101498.0,105885.0,101280.0,104644.0,12880.21365
1734307200000,104644.0,107900.0,103396.0,106168.0,19122.02605
1734393600000,106169.0,108603.0,105267.0,106153.0,13104.07035
1734480000000,106153.0,106500.0,100090.0,100270.0,29665.87053
1734566400000,100270.0,102746.0,95608.0,97433.0,36686.95598
1734652800000,97433.0,98248.0,92263.0,97870.0,32638.69781
1734739200000,97870.0,99580.0,96450.0,97319.0,15364.04432
1734825600000,97319.0,97485.0,94204.0,95191.0,13145.16341
1734912000000,95191.0,96500.0,92567.0,94909.0,22212.12113
1734998400000,94909.0,99400.0,93521.0,98613.0,16858.75413
1735084800000,98612.0,99571.0,97595.0,99441.0,12961.96206
1735171200000,99441.0,100000.0,95230.0,95881.0,16254.94572
1735257600000,95880.0,97602.0,93440.0,94341.0,16266.45087
1735344000000,94340.0,95824.0,94157.0,95371.0,6583.21009
1735430400000,95372.0,95390.0,93033.0,93744.0,6953.07446
1735516800000,93745.0,95071.0,91510.0,92826.0,20355.61952
1735603200000,92827.0,96340.0,92074.0,93620.0,16321.58289
1735689600000,93619.0,95270.0,92782.0,94640.0,8708.2261
1735776000000,94640.0,97867.0,94415.0,96990.0,12470.03138
1735862400000,96991.0,98998.0,96071.0,98141.0,8866.56436
1735948800000,98140.0,98843.0,97510.0,98265.0,5570.20314
1736035200000,98265.0,98893.0,97302.0,98382.0,5614.58389
1736121600000,98383.0,102495.0,97931.0,102247.0,17006.23747
1736208000000,102247.0,102860.0,96251.0,97011.0,28462.59461
1736294400000,97012.0,97357.0,92612.0,95140.0,23249.24058
1736380800000,95139.0,95464.0,91138.0,92539.0,34150.68365
1736467200000,92540.0,96000.0,92203.0,94768.0,25241.7624
1736553600000,94767.0,95042.0,93861.0,94623.0,6662.75507
1736640000000,94624.0,95525.0,93722.0,94572.0,7388.87945
1736726400000,94571.0,96000.0,88979.0,94511.0,32757.86933
1736812800000,94511.0,97300.0,94317.0,96524.0,18271.09191
1736899200000,96524.0,100683.0,96467.0,100491.0,18659.22691
1736985600000,100490.0,100879.0,97410.0,100047.0,18928.74414
1737072000000,100047.0,105877.0,100010.0,104090.0,19025.45401
1737158400000,104089.0,105064.0,102288.0,104612.0,13602.43135
1737244800000,104612.0,106620.0,99674.0,101365.0,26608.30486
1737331200000,101368.0,112044.0,99600.0,102300.0,55821.71294
1737417600000,102301.0,107386.0,100089.0,106257.0,25878.74123
1737504000000,106257.0,106476.0,103240.0,103718.0,15077.50159
1737590400000,103718.0,107049.0,101180.0,103910.0,57152.42662
1737676800000,103910.0,107155.0,102668.0,104840.0,18595.12462
1737763200000,104839.0,105300.0,104066.0,104766.0,6847.25767
1737849600000,104766.0,105500.0,102410.0,102590.0,8842.65546
1737936000000,102588.0,103247.0,97700.0,102129.0,44995.30309
1738022400000,102130.0,103770.0,100170.0,101312.0,23784.79946
1738108800000,101311.0,104722.0,101301.0,103692.0,26071.30104
1738195200000,103693.0,106467.0,103193.0,104652.0,16734.95972
1738281600000,104653.0,106101.0,101600.0,102500.0,21485.08675
1738368000000,102499.0,102830.0,100237.0,100613.0,14121.70087
1738454400000,100613.0,101466.0,96106.0,97756.0,29041.28123
1738540800000,97760.0,102580.0,91225.0,101367.0,58125.48684
1738627200000,101366.0,101756.0,96222.0,97804.0,33391.51185
1738713600000,97804.0,99235.0,96200.0,96643.0,18859.50872
1738800000000,96649.0,99136.0,95692.0,96582.0,20430.26948
1738886400000,96581.0,100160.0,95518.0,96504.0,25258.72751
1738972800000,96504.0,96905.0,95612.0,96416.0,9990.38754
1739059200000,96416.0,97283.0,94662.0,96479.0,12766.0698
1739145600000,96479.0,98333.0,95166.0,97432.0,22622.71665
1739232000000,97421.0,98521.0,94881.0,95784.0,25525.24815
1739318400000,95783.0,98221.0,94090.0,97940.0,30732.84487
1739404800000,97940.0,98160.0,95176.0,96674.0,19933.67793
1739491200000,96674.0,98872.0,96344.0,97500.0,17989.15354
1739577600000,97500.0,97969.0,97165.0,97558.0,7479.37278
1739664000000,97559.0,97726.0,95993.0,96097.0,8158.55084
1739750400000,96097.0,97027.0,95201.0,95773.0,17453.15693
1739836800000,95772.0,96791.0,93279.0,95704.0,27551.9535
1739923200000,95704.0,96965.0,95071.0,96666.0,15395.03695
1740009600000,96665.0,98675.0,96412.0,98271.0,19906.12267
1740096000000,98271.0,99444.0,94938.0,96300.0,46169.3926
1740182400000,96300.0,97000.0,95875.0,96524.0,8559.07623
1740268800000,96523.0,96615.0,95199.0,96283.0,8976.52748
1740355200000,96282.0,96535.0,91333.0,91569.0,36056.50785
1740441600000,91587.0,92575.0,86095.0,88687.0,72858.15834
1740528000000,88690.0,89448.0,82250.0,84281.0,50832.53228
1740614400000,84281.0,87109.0,82675.0,84732.0,38157.5379
1740700800000,84733.0,85084.0,78271.0,84301.0,65837.29723
1740787200000,84301.0,86500.0,83777.0,86039.0,18472.15186
1740873600000,86040.0,95000.0,84998.0,94200.0,45915.32925
1740960000000,94200.0,94341.0,85017.0,86175.0,64528.03874
1741046400000,86177.0,88967.0,81436.0,87246.0,57929.91851
1741132800000,87246.0,90976.0,86295.0,90575.0,41168.39157
1741219200000,90575.0,92763.0,87769.0,89898.0,42046.72944
1741305600000,89897.0,91348.0,84558.0,86750.0,66212.67666
1741392000000,86750.0,86881.0,85156.0,86217.0,12725.36063
1741478400000,86217.0,86498.0,79973.0,80713.0,28788.0383
1741564800000,80713.0,84015.0,77411.0,78557.0,57694.95957
1741651200000,78557.0,83589.0,76526.0,82901.0,48797.81357
1741737600000,82901.0,84455.0,80558.0,83639.0,31601.83759
1741824000000,83639.0,84300.0,79902.0,81094.0,25289.86151
1741910400000,81094.0,85289.0,80797.0,83905.0,26823.33793
1741996800000,83906.0,84637.0,83489.0,84302.0,14380.95766
1742083200000,84302.0,85053.0,81916.0,82546.0,27019.69958
1742169600000,82545.0,84699.0,82388.0,83951.0,26747.49464
1742256000000,83952.0,83960.0,81157.0,82703.0,40141.49268
1742342400000,82703.0,86979.0,82541.0,86803.0,37883.16705
1742428800000,86810.0,87429.0,83611.0,84179.0,33102.17178
1742515200000,84179.0,84815.0,83100.0,84052.0,21011.08799
1742601600000,84052.0,84500.0,83614.0,83804.0,8708.86665
1742688000000,83804.0,86070.0,83767.0,86036.0,12499.42779
1742774400000,86036.0,88737.0,85464.0,87472.0,29597.91226
1742860800000,87472.0,88561.0,86280.0,87367.0,21841.53077
1742947200000,87367.0,88247.0,85804.0,86872.0,23150.68514
1743033600000,86873.0,87722.0,85708.0,87188.0,17232.65477
1743120000000,87187.0,87460.0,83537.0,84379.0,28794.73229
1743206400000,84380.0,84587.0,81605.0,82619.0,17533.0489
1743292800000,82619.0,83509.0,81483.0,82331.0,17265.83261
1743379200000,82330.0,83904.0,81240.0,82520.0,41546.5052
1743465600000,82520.0,85547.0,82386.0,85124.0,34759.1275
1743552000000,85123.0,88566.0,82272.0,82484.0,56567.21188
1743638400000,82484.0,83880.0,81210.0,83154.0,38492.49045
1743724800000,83153.0,84697.0,81622.0,83872.0,56340.71561
1743811200000,83873.0,84265.0,82346.0,83503.0,16221.48363
1743897600000,83503.0,83747.0,77073.0,78376.0,51210.34457
1743984000000,78376.0,81356.0,74442.0,79180.0,95493.82151
1744070400000,79181.0,80888.0,76160.0,76288.0,50715.17541
1744156800000,76289.0,83606.0,74600.0,82629.0,87814.65317
1744243200000,82629.0,82756.0,78500.0,79607.0,51510.21176
1744329600000,79607.0,84300.0,78954.0,83397.0,37994.91641
1744416000000,83397.0,86004.0,82777.0,85327.0,24582.08513
1744502400000,85326.0,86193.0,82983.0,83731.0,37489.3475
1744588800000,83732.0,85787.0,83664.0,84546.0,36544.38414
1744675200000,84546.0,86420.0,83567.0,83614.0,33877.69349
1744761600000,83615.0,85443.0,83059.0,83965.0,41694.26106
1744848000000,83966.0,85450.0,83684.0,84905.0,28407.29198
1744934400000,84906.0,85078.0,84265.0,84413.0,10550.34346
1745020800000,84413.0,85617.0,84304.0,85055.0,12251.61351
1745107200000,84099.0,85293.0,83894.0,85173.0,9357.58166
1745193600000,85173.0,88429.0,85125.0,87492.0,40591.62172
1745280000000,87492.0,94024.0,87032.0,93422.0,54946.63339
1745366400000,93420.0,94764.0,91900.0,93632.0,42063.6899
1745452800000,93631.0,93996.0,91616.0,93965.0,28851.25332
1745539200000,93965.0,95864.0,92816.0,94567.0,39477.28272
1745625600000,94567.0,95156.0,93818.0,94568.0,17931.70763
1745712000000,94569.0,95270.0,93566.0,93690.0,15930.58489
1745798400000,93690.0,95583.0,92753.0,94970.0,32689.04975
1745884800000,94970.0,95450.0,93725.0,94244.0,24883.85076
1745971200000,94243.0,95222.0,92900.0,94210.0,29490.35057
1746057600000,94210.0,97443.0,94151.0,96486.0,29685.01777
1746144000000,96479.0,97900.0,96356.0,96879.0,23410.95882
1746230400000,96880.0,96911.0,95722.0,95854.0,12876.87604
1746316800000,95855.0,96573.0,94139.0,94257.0,20895.23968
1746403200000,94256.0,95172.0,93475.0,94686.0,28562.96869
1746489600000,94687.0,96897.0,93298.0,96811.0,29471.41618
1746576000000,96812.0,97687.0,95750.0,97033.0,26689.67745
1746662400000,97032.0,104398.0,96891.0,103368.0,48053.6301
1746748800000,103365.0,104459.0,102263.0,103016.0,21608.19484
1746835200000,103017.0,105115.0,102860.0,104918.0,12367.05582
1746921600000,104918.0,105081.0,103407.0,104199.0,20684.05885
1747008000000,104200.0,105910.0,100772.0,102855.0,43796.10698
1747094400000,102854.0,105044.0,101443.0,104171.0,26334.91459
1747180800000,104170.0,104385.0,102627.0,103502.0,16663.1513
1747267200000,103501.0,104196.0,101370.0,103772.0,26922.79894
1747353600000,103772.0,104640.0,103071.0,103499.0,22348.16434
1747440000000,103499.0,103701.0,102539.0,103164.0,14310.14917
1747526400000,103164.0,106723.0,103151.0,106556.0,26342.05434
1747612800000,106498.0,107216.0,102132.0,105643.0,49892.09024
1747699200000,105644.0,107428.0,104172.0,106878.0,56275.02046
1747785600000,106877.0,111300.0,106002.0,109897.0,98922.61291
1747872000000,109898.0,112124.0,109371.0,111899.0,51671.22563
1747958400000,111899.0,111936.0,106800.0,107372.0,52934.36043
1748044800000,107372.0,109558.0,106935.0,107740.0,48386.2934
1748131200000,107742.0,109385.0,106400.0,109000.0,54472.91403
1748217600000,109000.0,110660.0,108648.0,109483.0,39193.27036
1748304000000,109482.0,111104.0,107436.0,108942.0,59294.12745
1748390400000,108942.0,109331.0,106755.0,107818.0,47166.88358
1748476800000,107818.0,109072.0,105347.0,105577.0,53193.60908
1748563200000,105577.0,106284.0,103612.0,104005.0,50915.84702
1748649600000,104005.0,104915.0,103050.0,104585.0,15629.8369
1748736000000,104585.0,105917.0,103758.0,105689.0,14797.36562
1748822400000,105689.0,106109.0,103700.0,105897.0,30364.07327
1748908800000,105897.0,106828.0,104913.0,105332.0,29634.65527
1748995200000,105334.0,105943.0,104135.0,104669.0,20635.59042
